Player,Age,Year,Tm,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_per36,GS_per36,MP_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,2P_per36,2PA_per36,FT_per36,FTA_per36,ORB_per36,DRB_per36,TRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,PTS_per36,Cluster,PC1,PC2,PC3
Dillon Brooks,27,2023,MEM,SF,73,73,2214,392,991,143,439,249,552,120,154,45,199,244,189,65,16,104,240,1047,1.186991869918699,1.186991869918699,36.0,6.373983739837398,16.11382113821138,2.3252032520325203,7.138211382113821,4.048780487804878,8.97560975609756,1.9512195121951221,2.5040650406504064,0.7317073170731707,3.235772357723577,3.967479674796748,3.073170731707317,1.056910569105691,0.26016260162601623,1.6910569105691058,3.9024390243902443,17.024390243902438,0,-0.0625922572307298,-1.4549760215879743,1.494186699743455
Dillon Brooks,29,2024,HOU,SF,75,75,2388,384,895,186,469,198,426,99,121,75,200,275,128,60,16,76,242,1053,1.1306532663316582,1.1306532663316582,36.0,5.788944723618091,13.492462311557789,2.8040201005025125,7.0703517587939695,2.9849246231155777,6.422110552763819,1.4924623115577889,1.8241206030150754,1.1306532663316582,3.0150753768844223,4.1457286432160805,1.92964824120603,0.9045226130653267,0.24120603015075376,1.1457286432160805,3.648241206030151,15.874371859296483,0,-1.3427131040050735,-1.4575225471525783,2.2528892933509903
Domantas Sabonis,24,2021,IND,PF,62,62,2231,484,904,52,162,432,742,240,328,150,592,742,415,76,33,213,203,1260,1.0004482294935007,1.0004482294935007,36.0,7.809950694755715,14.58718063648588,0.8390856118332586,2.614074406095921,6.970865082922456,11.97310623038996,3.8727028238458088,5.292693859255939,2.4204392649036306,9.55266696548633,11.97310623038996,6.696548632900045,1.2263558942178396,0.5324966382787988,3.4370237561631556,3.2756611385029135,20.331689825190498,2,3.805992215867512,2.175607154807698,0.4906393101082607
Domantas Sabonis,25,2022,IND,PF,62,61,2136,443,773,39,125,404,648,246,332,201,551,752,323,59,27,195,203,1171,1.0449438202247192,1.0280898876404494,36.0,7.466292134831461,13.02808988764045,0.6573033707865168,2.1067415730337076,6.808988764044943,10.921348314606742,4.146067415730338,5.595505617977528,3.387640449438202,9.286516853932584,12.674157303370787,5.443820224719102,0.9943820224719102,0.4550561797752809,3.2865168539325844,3.4213483146067416,19.735955056179776,1,3.3842640988956214,2.9054561997931625,0.5858374755301476
Domantas Sabonis,26,2023,SAC,C,79,79,2736,577,938,31,83,546,855,325,438,251,722,973,573,65,39,230,279,1510,1.0394736842105263,1.0394736842105263,36.0,7.592105263157895,12.342105263157894,0.40789473684210525,1.0921052631578947,7.184210526315789,11.25,4.276315789473684,5.7631578947368425,3.302631578947368,9.5,12.802631578947368,7.5394736842105265,0.8552631578947368,0.513157894736842,3.026315789473684,3.6710526315789473,19.86842105263158,1,3.903844979463267,3.0452283971463623,2.5362943798209585
Domantas Sabonis,28,2024,SAC,C,70,70,2429,527,893,65,156,462,737,218,289,267,705,972,423,48,26,202,229,1337,1.037463976945245,1.037463976945245,36.0,7.810621655002058,13.235076163030053,0.9633594071634417,2.31206257719226,6.847262247838617,10.923013585837793,3.23095924248662,4.283244133388226,3.9571840263482914,10.448744339234253,14.405928365582545,6.269246603540552,0.7114038699053108,0.3853437628653767,2.99382461918485,3.3939892960065867,19.81556195965418,1,3.3369429737687395,3.1994079866050673,1.7509857193606666
Donovan Clingan,20,2024,POR,C,67,37,1324,180,334,14,49,166,285,62,104,217,310,527,77,34,110,72,189,436,1.8217522658610272,1.0060422960725075,36.0,4.894259818731118,9.081570996978853,0.3806646525679758,1.3323262839879153,4.513595166163142,7.7492447129909365,1.6858006042296072,2.8277945619335347,5.900302114803625,8.429003021148036,14.32930513595166,2.093655589123867,0.9244712990936557,2.990936555891239,1.957703927492447,5.138972809667674,11.854984894259818,1,-0.7715089234447385,6.768745356956412,0.21556408149314568
Donovan Mitchell,24,2021,UTA,PG,53,53,1771,478,1091,178,461,300,630,267,316,50,185,235,277,52,15,147,117,1401,1.077357425183512,1.077357425183512,36.0,9.716544325239978,22.177300959909655,3.6182947487295314,9.370976849237719,6.0982495765104465,12.806324110671937,5.427442123094297,6.423489553924337,1.0163749294184077,3.7605872388481085,4.776962168266516,5.630717108977978,1.057029926595144,0.3049124788255223,2.9881422924901186,2.378317334839074,28.478825522303783,2,4.649263021868416,-3.0118365690691853,-1.3157863922572797
Donovan Mitchell,25,2022,UTA,SG,67,67,2266,617,1376,232,654,385,722,267,313,55,227,282,358,99,12,200,164,1733,1.0644307149161518,1.0644307149161518,36.0,9.802294792586054,21.86054721977052,3.685789938217123,10.390114739629304,6.116504854368932,11.470432480141218,4.241835834068844,4.972639011473963,0.8737864077669902,3.6063548102383054,4.480141218005296,5.687555163283319,1.5728155339805825,0.19064430714916153,3.1774051191526924,2.6054721977052075,27.532215357458075,2,4.152830471052679,-3.460029549721498,0.16662088430239502
Donovan Mitchell,26,2023,CLE,SG,68,68,2432,679,1402,245,635,434,767,319,368,63,226,289,301,99,27,180,168,1922,1.006578947368421,1.006578947368421,36.0,10.050986842105264,20.75328947368421,3.6266447368421053,9.399671052631579,6.4243421052631575,11.353618421052632,4.722039473684211,5.447368421052632,0.9325657894736843,3.3453947368421053,4.277960526315789,4.455592105263158,1.4654605263157894,0.3996710526315789,2.664473684210526,2.486842105263158,28.450657894736842,2,4.175476041199858,-3.132975497874828,0.5889693965344438
Donovan Mitchell,28,2024,CLE,SG,71,71,2232,585,1320,233,633,352,687,298,362,57,265,322,354,95,17,149,140,1701,1.1451612903225807,1.1451612903225807,36.0,9.435483870967742,21.290322580645164,3.758064516129032,10.20967741935484,5.677419354838709,11.080645161290322,4.806451612903226,5.838709677419355,0.9193548387096775,4.274193548387097,5.193548387096774,5.709677419354839,1.532258064516129,0.27419354838709675,2.403225806451613,2.258064516129032,27.43548387096774,2,4.0238824276197604,-3.2552161478782566,0.6030330619120807
Donte DiVincenzo,24,2021,MIL,SG,66,66,1814,253,603,131,346,122,257,51,71,81,299,380,203,72,15,91,112,688,1.3098125689084896,1.3098125689084896,36.0,5.020948180815877,11.966923925027563,2.599779492833517,6.866593164277839,2.4211686879823593,5.100330760749724,1.0121278941565601,1.4090407938257994,1.607497243660419,5.933847850055127,7.541345093715545,4.028665931642778,1.4288864388092615,0.29768467475192945,1.8059536934950386,2.2227122381477398,13.65380374862183,0,-1.567225045468741,-0.7221474038376782,1.0795369240109218
Donte DiVincenzo,25,2022,MIL,SG,42,1,1006,118,336,74,218,44,118,70,83,40,130,170,118,48,8,72,69,380,1.5029821073558647,0.03578528827037773,36.0,4.222664015904573,12.023856858846917,2.648111332007952,7.801192842942346,1.5745526838966204,4.222664015904573,2.5049701789264414,2.970178926441352,1.4314115308151094,4.652087475149106,6.083499005964215,4.222664015904573,1.7176938369781312,0.28628230616302186,2.576540755467197,2.469184890656064,13.59840954274354,0,-1.9259759673368386,-1.1274359186639389,-2.7542806898855536
Donte DiVincenzo,26,2023,GSW,SG,72,36,1894,235,540,150,378,85,162,58,71,80,245,325,252,97,10,112,133,678,1.3685322069693768,0.6842661034846884,36.0,4.466737064413938,10.263991552270328,2.851108764519535,7.184794086589228,1.6156282998944036,3.0791974656810983,1.102428722280887,1.3495248152059134,1.5205913410770855,4.656810982048574,6.177402323125659,4.78986272439282,1.8437170010559663,0.1900739176346357,2.12882787750792,2.5279831045406547,12.8870116156283,0,-2.4243577564852603,-1.300661115306687,0.7362189323306825
Donte DiVincenzo,28,2024,MIN,SG,62,10,1606,250,593,174,438,76,155,49,63,32,196,228,225,73,17,99,114,723,1.389788293897883,0.224159402241594,36.0,5.603985056039851,13.292652552926524,3.900373599003736,9.818181818181817,1.7036114570361147,3.474470734744707,1.0983810709838107,1.4122042341220422,0.7173100871731009,4.393524283935243,5.110834371108345,5.043586550435865,1.6363636363636365,0.38107098381070986,2.219178082191781,2.5554171855541723,16.206724782067248,0,-1.942714180095136,-2.5482623094641967,-0.8798900168926159
Dorian Finney-Smith,27,2021,DAL,PF,60,60,1921,220,466,119,302,101,164,31,41,98,228,326,102,52,25,48,138,590,1.1244143675169183,1.1244143675169183,36.0,4.122852680895367,8.732951587714732,2.230088495575221,5.659552316501822,1.8927641853201458,3.07339927121291,0.5809474232170744,0.7683498178032275,1.8365434669443,4.27277459656429,6.1093180635085895,1.911504424778761,0.9744924518479958,0.4685059864653826,0.8995314940135346,2.586153045288912,11.056741280583031,0,-3.3357924234503358,-0.18804904786266152,1.2844633124959335
Dorian Finney-Smith,28,2022,DAL,PF,80,80,2644,326,692,172,435,154,257,56,83,122,253,375,150,88,39,80,183,880,1.0892586989409985,1.0892586989409985,36.0,4.438729198184569,9.422087745839637,2.3419062027231465,5.922844175491679,2.096822995461422,3.499243570347958,0.7624810892586988,1.1301059001512859,1.6611195158850227,3.444780635400908,5.1059001512859306,2.042360060514372,1.1981845688350983,0.5310136157337367,1.0892586989409985,2.491679273827534,11.981845688350983,0,-2.6709697651146107,-0.856971186582832,3.3812166724501282
Dorian Finney-Smith,29,2023,BRK,PF,66,66,2009,196,501,114,338,82,163,45,59,114,202,316,100,55,36,62,144,551,1.1826779492284718,1.1826779492284718,36.0,3.5121951219512195,8.977600796416127,2.042807366849179,6.056744649079144,1.4693877551020407,2.920856147336983,0.8063713290194127,1.0572424091587855,2.042807366849179,3.619711299153808,5.6625186660029865,1.7919362867098059,0.9855649576903932,0.6450970632155301,1.1110004977600796,2.5803882528621203,9.873568939771031,0,-3.4275279508361653,-0.21159956984692055,1.7942541298698926
Dorian Finney-Smith,31,2024,BRK,PF,63,40,1818,195,435,129,314,66,121,30,45,80,167,247,90,58,23,56,136,549,1.2475247524752477,0.7920792079207921,36.0,3.8613861386138613,8.613861386138614,2.5544554455445545,6.217821782178218,1.306930693069307,2.396039603960396,0.594059405940594,0.8910891089108911,1.5841584158415842,3.306930693069307,4.891089108910891,1.7821782178217822,1.1485148514851484,0.45544554455445546,1.1089108910891088,2.693069306930693,10.87128712871287,0,-3.8194020203313324,-0.7597006957161323,0.8042706723909314
Doug McDermott,29,2021,IND,PF,66,29,1619,354,665,111,286,243,379,80,98,60,161,221,85,20,6,53,117,899,1.4675725756639901,0.6448424953675108,36.0,7.871525633106856,14.786905497220506,2.468190240889438,6.359481161210624,5.403335392217418,8.427424336009883,1.778875849289685,2.179122915379864,1.3341568869672638,3.5799876466954914,4.914144533662754,1.8900555898702904,0.44471896232242125,0.13341568869672638,1.1785052501544162,2.601605929586164,19.990117356392837,0,-0.17498778494156103,-1.1143893699156568,0.04235203816920126
Doug McDermott,30,2022,SAS,PF,51,51,1223,215,465,108,256,107,209,40,51,18,97,115,64,13,6,43,79,578,1.5012264922322158,1.5012264922322158,36.0,6.328699918233851,13.687653311529028,3.179067865903516,7.53556827473426,3.149632052330335,6.152085036794767,1.177432542927228,1.5012264922322158,0.5298446443172526,2.8552739165985286,3.3851185609157812,1.883892068683565,0.38266557645134913,0.17661488143908421,1.2657399836467702,2.325429272281276,17.013900245298448,0,-1.6773185281811327,-2.1702058776957633,-0.6115261011560353
Doug McDermott,31,2023,SAS,SF,64,0,1314,239,523,123,298,116,225,53,70,24,115,139,91,13,6,58,118,654,1.7534246575342465,0.0,36.0,6.547945205479452,14.32876712328767,3.36986301369863,8.164383561643834,3.1780821917808217,6.164383561643835,1.452054794520548,1.917808219178082,0.6575342465753424,3.150684931506849,3.8082191780821915,2.4931506849315066,0.3561643835616438,0.1643835616438356,1.5890410958904109,3.2328767123287667,17.91780821917808,0,-1.5936639535728279,-1.9618433389498557,-1.0589149080270424
Draymond Green,30,2021,GSW,PF,63,63,1982,170,380,34,126,136,254,70,88,55,394,449,558,105,52,188,194,444,1.1442986881937436,1.1442986881937436,36.0,3.087790110998991,6.902119071644804,0.6175580221997982,2.288597376387487,2.4702320887991926,4.613521695257316,1.2714429868819375,1.598385469223007,0.9989909182643794,7.15640766902119,8.15539858728557,10.135216952573158,1.9071644803229062,0.9445005045408678,3.4147325933400605,3.5237134207870837,8.064581231079718,0,-1.501261485949787,1.3069964365323092,0.709495410986245
Draymond Green,31,2022,GSW,PF,46,44,1329,135,257,16,54,119,203,60,91,45,291,336,320,61,50,139,136,346,1.2460496613995484,1.1918735891647856,36.0,3.6568848758465013,6.961625282167043,0.43340857787810383,1.4627539503386005,3.2234762979683973,5.498871331828442,1.6252821670428894,2.4650112866817153,1.2189616252821671,7.8826185101580135,9.10158013544018,8.668171557562077,1.6523702031602707,1.3544018058690745,3.765237020316027,3.683972911963883,9.372460496613996,1,-1.0263995030349575,2.3987682648366317,-1.329289333200429
Draymond Green,32,2023,GSW,PF,73,73,2297,250,474,40,131,210,343,77,108,66,459,525,500,74,60,204,229,617,1.1441010013060513,1.1441010013060513,36.0,3.91815411406182,7.42882020026121,0.6269046582498912,2.0531127557683937,3.2912494558119287,5.375707444492817,1.2067914671310405,1.692642577274706,1.0343926861123203,7.193730953417501,8.228123639529821,7.83630822812364,1.1597736177622986,0.9403569873748368,3.197213757074445,3.589029168480627,9.670004353504572,0,-1.0476682389421863,1.5306240950862653,2.0260985280374917
Draymond Green,34,2024,GSW,PF,68,66,1983,216,509,80,246,136,263,101,147,74,340,414,383,99,70,174,219,613,1.2344931921331317,1.1981845688350983,36.0,3.9213313161875942,9.24054462934947,1.4523449319213313,4.465960665658094,2.4689863842662634,4.774583963691376,1.8335854765506807,2.6686838124054466,1.3434190620272313,6.172465960665658,7.51588502269289,6.953101361573374,1.7972768532526475,1.2708018154311649,3.1588502269288954,3.9757942511346442,11.128593040847202,0,-1.0699798478964586,0.953677762882604,0.8888977402049972
Drew Eubanks,24,2022,POR,C,71,31,1245,221,371,5,23,216,348,99,130,130,252,382,85,31,40,81,122,546,2.053012048192771,0.8963855421686747,36.0,6.390361445783133,10.727710843373494,0.14457831325301204,0.6650602409638554,6.2457831325301205,10.06265060240964,2.8626506024096385,3.759036144578313,3.759036144578313,7.286746987951807,11.04578313253012,2.4578313253012047,0.8963855421686747,1.1566265060240963,2.342168674698795,3.5277108433734936,15.787951807228914,1,0.6835594155329249,4.003669501265358,-0.08389518401989303
Drew Eubanks,25,2023,POR,C,78,28,1584,214,334,7,18,207,316,83,125,132,286,418,103,40,102,67,169,518,1.7727272727272727,0.6363636363636364,36.0,4.863636363636364,7.590909090909091,0.1590909090909091,0.4090909090909091,4.704545454545454,7.181818181818182,1.8863636363636362,2.840909090909091,3.0,6.5,9.5,2.340909090909091,0.9090909090909091,2.3181818181818183,1.5227272727272727,3.840909090909091,11.772727272727273,1,-1.3924276758318288,4.298682683155636,0.9790076296963277
Duane Washington Jr.,21,2022,IND,PG,48,7,968,173,427,81,215,92,212,46,61,4,79,83,85,26,3,57,66,473,1.7851239669421488,0.2603305785123967,36.0,6.4338842975206605,15.880165289256198,3.012396694214876,7.9958677685950414,3.4214876033057853,7.884297520661157,1.7107438016528926,2.268595041322314,0.1487603305785124,2.93801652892562,3.0867768595041323,3.1611570247933884,0.9669421487603306,0.1115702479338843,2.1198347107438016,2.454545454545454,17.59090909090909,0,-0.9899574370107559,-2.4665241209443916,-2.4566664323837246
Duncan Robinson,26,2021,MIA,SF,72,72,2262,315,717,250,613,65,104,62,75,7,243,250,127,43,20,81,181,942,1.1458885941644563,1.1458885941644563,36.0,5.0132625994694955,11.411140583554378,3.9787798408488064,9.755968169761275,1.0344827586206897,1.6551724137931034,0.986737400530504,1.193633952254642,0.11140583554376658,3.86737400530504,3.9787798408488064,2.0212201591511936,0.6843501326259948,0.3183023872679045,1.2891246684350133,2.880636604774536,14.992042440318302,0,-2.7084376075567014,-2.7552264904538495,2.173750659237013
Duncan Robinson,27,2022,MIA,SG,79,68,2043,290,726,232,624,58,102,51,61,24,179,203,129,42,14,60,201,863,1.3920704845814977,1.198237885462555,36.0,5.110132158590309,12.79295154185022,4.0881057268722465,10.995594713656388,1.0220264317180616,1.7973568281938326,0.8986784140969163,1.0748898678414096,0.4229074889867841,3.154185022026432,3.5770925110132157,2.273127753303965,0.7400881057268722,0.24669603524229075,1.0572687224669604,3.541850220264317,15.207048458149782,0,-2.8755307501325,-2.8872781663124965,2.054642879018211
Duncan Robinson,30,2024,MIA,SF,74,37,1785,290,663,190,483,100,180,47,53,18,149,167,176,40,6,86,135,817,1.492436974789916,0.746218487394958,36.0,5.84873949579832,13.371428571428572,3.8319327731092434,9.741176470588234,2.0168067226890756,3.630252100840336,0.9478991596638655,1.06890756302521,0.36302521008403366,3.0050420168067227,3.3680672268907563,3.549579831932773,0.8067226890756303,0.12100840336134455,1.734453781512605,2.7226890756302518,16.477310924369746,0,-2.1355897282811847,-3.0416685218372796,0.7460773829226951
Dwayne Bacon,25,2021,ORL,SG,72,50,1853,292,726,59,207,233,519,145,176,31,193,224,93,45,5,46,103,788,1.3988127361036156,0.9713977334052888,36.0,5.672962763086886,14.104695089044792,1.1462493254182406,4.0215866162978955,4.526713437668646,10.083108472746897,2.8170534268753373,3.419320021586616,0.602266594711279,3.7495952509444144,4.3518618456556935,1.806799784133837,0.8742579600647598,0.09713977334052887,0.8936859147328656,2.0010793308148944,15.30922827846735,0,-0.41190751337960685,-0.7270361758028803,1.1105116993339295
Dwight Howard,35,2021,PHI,C,69,6,1196,178,303,5,20,173,283,121,210,190,390,580,61,30,62,112,200,482,2.076923076923077,0.1806020066889632,36.0,5.357859531772576,9.120401337792643,0.15050167224080266,0.6020066889632106,5.207357859531772,8.518394648829432,3.6421404682274248,6.321070234113712,5.719063545150502,11.73913043478261,17.45819397993311,1.8361204013377928,0.9030100334448161,1.8662207357859533,3.3712374581939795,6.020066889632107,14.508361204013378,1,1.169311643152584,7.541567419475478,-0.9242982177618491
